CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/04/2003;05/05/2021;Alto;BRASILIA;DISTRITO FEDERAL;-15,776944;-47,879444;Encerrado;21/03/2026 20:26
00001388000226;DISTRIBUIDORA BRASILIA DE VEICULOS S/A;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;16/04/2002;29/06/2018;Alto;BRASILIA;DISTRITO FEDERAL;-15,776944;-47,879444;Encerrado;21/03/2026 20:26
00001388000307;DISTRIBUIDORA BRASILIA DE VEICULOS S/A;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;24/10/2002;05/05/2021;Alto;BRASILIA;DISTRITO FEDERAL;-15,6375;-47,818611;Encerrado;21/03/2026 20:26
00001388000307;DISTRIBUIDORA BRASILIA DE VEICULOS S/A;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;24/10/2002;29/06/2018;Alto;BRASILIA;DISTRITO FEDERAL;-15,6375;-47,818611;Encerrado;21/03/2026 20:26
00001891000109;CASA PLANETA DE BRASILIA MAQ E FERRAGENS LTDA;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;01/07/2002;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001891000109;CASA PLANETA DE BRASILIA MAQ E FERRAGENS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;25/05/2007;;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001891000109;CASA PLANETA DE BRASILIA MAQ E FERRAGENS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001891000362;CASA PLANETA DE BRASÍLIA MÁQUINAS E FERRAMENTAS;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;07/07/2009;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00001891000362;CASA PLANETA DE BRASÍLIA MÁQUINAS E FERRAMENTAS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00001891000443;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;20/09/2011;15/08/2016;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Cadastramento indevido;21/03/2026 20:26
00001891000443;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS;19;Turismo;1;Complexos turísticos e de lazer, inclusive parques temáticos;11/08/2016;15/08/2016;Pequeno;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Cadastramento indevido;21/03/2026 20:26
00001891000443;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;15/08/2016;15/08/2016;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Cadastramento indevido;21/03/2026 20:26
00001891000524;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS LTDA;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;15/08/2016;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001891000524;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS LTDA;19;Turismo;1;Complexos turísticos e de lazer, inclusive parques temáticos;11/08/2016;15/08/2016;Pequeno;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001891000524;CASA PLANETA DE BRASILIA MAQUINAS E FERRAGENS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;29/06/2018;;...;BRASILIA;DISTRITO FEDERAL;-15,78;-47,929167;Ativa;21/03/2026 20:26
00001974000190;POSTO 81 LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;;Alto;BRASILIA;DISTRITO FEDERAL;-15,821667;-48,113056;Ativa;21/03/2026 20:26
00001974000190;POSTO 81 LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;;Alto;BRASILIA;DISTRITO FEDERAL;-15,821667;-48,113056;Ativa;21/03/2026 20:26
00001974000190;POSTO 81 LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;08/04/2014;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,821667;-48,113056;Ativa;21/03/2026 20:26
00002121000172;MERCANTIL MOREIRA CONST E TELEC LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/10/2002;;...;BRASILIA;DISTRITO FEDERAL;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00002584002340;SUPERMERCADOS PLANALTO LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2001;12/05/2003;Médio;BRASILIA;DISTRITO FEDERAL;;;Cadastramento indevido;21/03/2026 20:26
00003038000118;LOCATUR MOTEIS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/04/2004;13/03/2014;...;BRASILIA;DISTRITO FEDERAL;-15,854167;-47,954444;Encerrado;21/03/2026 20:26
00003228000135;MOTO AGRICOLA SLAVIERO SA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;;Alto;BRASILIA;DISTRITO FEDERAL;-15,807919;-47,953047;Ativa;21/03/2026 20:26
00003228000216;MOTO AGRICOLA SLAVIERO S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;01/01/1990;28/08/2018;...;BRASILIA;DISTRITO FEDERAL;-15,806044;-47,952833;Ativa;21/03/2026 20:26
