CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00402729000194;COMERCIAL GONÇALVES LTDA-ME;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/04/2002;30/06/2016;Médio;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;20;Uso de Recursos Naturais;6;Exploração de recursos aquáticos vivos;01/04/2002;22/05/2002;Médio;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;20;Uso de Recursos Naturais;22;Importação ou exportação de flora nativa brasileira;01/04/2004;30/06/2016;Médio;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;18/05/2010;29/06/2018;Médio;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/01/2001;30/06/2016;...;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402729000194;COMERCIAL GONÇALVES LTDA-ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;30/06/2016;...;MACAPA;AMAPA;0,0;0,0;Encerrado;21/03/2026 20:26
00402745000268;IRENE PIMENTEL DA SILVA - ME;1;Extração e Tratamento de Minerais;2;Lavra a céu aberto, inclusive de aluvião, com ou sem beneficiamento;06/07/2001;27/01/2016;Alto;PORTO GRANDE;AMAPA;0,669722;-51,408611;Encerrado;21/03/2026 20:26
00402781000140;RAIMUNDO SERGIO DOS SANTOS;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;3;Utilização de substâncias controladas - Protocolo de Montreal;24/01/1995;;...;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00451408000180;M. DA SILVA OLIVEIRA EIRELI - ME;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;31/01/1995;;Alto;MACAPA;AMAPA;0,043917;-51,152333;Ativa;21/03/2026 20:26
00451408000180;M. DA SILVA OLIVEIRA EIRELI - ME;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;23/02/1995;;Alto;MACAPA;AMAPA;0,043917;-51,152333;Ativa;21/03/2026 20:26
