CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00026849000134;JOSÉ ALVES DE OLIVEIRA - MADEIRAS;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/05/2005;07/06/2010;Médio;MUNDO NOVO;GOIAS;;;Encerrado;21/03/2026 20:27
00027334000159;SERRALHERIA IGUAÇU LTDA;3;Indústria Metalúrgica;9;Fabricação de estruturas metálicas com ou sem tratamento de superfície, inclusive galvanoplastia;01/01/2003;24/08/2005;Alto;ITUMBIARA;GOIAS;;;Encerrado;21/03/2026 20:27
00027722000130;MUNICIPIO DE SANTA ISABEL;19;Turismo;1;Complexos turísticos e de lazer, inclusive parques temáticos;07/07/2025;;Pequeno;SANTA ISABEL;GOIAS;-15,302778;-49,425278;Ativa;21/03/2026 20:27
00027722000130;MUNICIPIO DE SANTA ISABEL;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;2;Construção de barragens e diques - Lei nº 6.938/1981: art. 10;07/07/2025;;...;SANTA ISABEL;GOIAS;-15,302778;-49,425278;Ativa;21/03/2026 20:27
00027722000130;MUNICIPIO DE SANTA ISABEL;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;07/07/2025;;...;SANTA ISABEL;GOIAS;-15,302778;-49,425278;Ativa;21/03/2026 20:27
00027957000121;HOLGUI PARTICIPAÇÕES LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;24/06/1994;01/09/2021;...;SAO JOAO D'ALIANCA;GOIAS;-14,475833;-47,512222;Encerrado;21/03/2026 20:27
00028876000499;VIDEOJET DO BRASIL COMERCIO DE EQUIPAMENTOS PARA CODIFICACAO INDUSTRIAL LTDA;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;26/01/2016;;Alto;GOIANIA;GOIAS;-16,688778;-49,245167;Ativa;21/03/2026 20:27
00028986000965;ELEVADORES ATLAS SCHINDLER LTDA;23;Gerenciamento de Projetos sujeitos a licenciamento ambiental federal;15;outras atividades sujeitas a licenciamento não especificadas anteriormente;13/03/2018;29/06/2018;...;GOIANIA;GOIAS;-16,721389;-49,255806;Encerrado;21/03/2026 20:27
00032425000182;ADALBERTO MARTINS POTO;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);25/11/2013;;Médio;ARAGARCAS;GOIAS;-15,8975;-52,250806;Ativa;21/03/2026 20:27
00032425000182;ADALBERTO MARTINS POTO;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;16/05/2013;29/06/2018;...;ARAGARCAS;GOIAS;-15,8975;-52,250806;Ativa;21/03/2026 20:27
00032425000182;ADALBERTO MARTINS POTO;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;ARAGARCAS;GOIAS;-15,8975;-52,250806;Ativa;21/03/2026 20:27
00032789000162;VASCAFE IND. & COM. DE CAFE LTDA;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;01/01/2001;;Médio;QUIRINOPOLIS;GOIAS;-18,448119;-50,440914;Ativa;21/03/2026 20:27
00032789000162;VASCAFE IND. & COM. DE CAFE LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/01/2001;29/06/2018;...;QUIRINOPOLIS;GOIAS;-18,448119;-50,440914;Ativa;21/03/2026 20:27
