CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
07501505000189;J.R.S. Agropastoril LTDA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;08/08/1984;29/06/2018;...;SAO LUIS;MARANHAO;;;Encerrado;21/03/2026 20:27
07501505000189;J.R.S. Agropastoril LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;62;Manutenção de área passível de Ato Declaratório Ambiental - Lei nº 6.938/1981: art. 17-O;29/06/2018;01/09/2021;...;SAO LUIS;MARANHAO;;;Encerrado;21/03/2026 20:27
07502860000172;CLINICA DE MEDICINA NUCLEAR DR. WAWRWYK MENDONÇA LT;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;4;Importador de Baterias para comercialização de forma direta ou indireta;19/07/2005;29/06/2018;Alto;IMPERATRIZ;MARANHAO;-5,508889;-47,476111;Encerrado;21/03/2026 20:27
07503638000194;C. R. ALVES COMERCIO E INDUSTRIA TRANSPORTES DE MADEIRAS;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/07/2005;;Médio;BURITICUPU;MARANHAO;;;Suspenso para averiguações;21/03/2026 20:27
07504137000122;IMPECCOL - IMPERATRIZ COM. E CONSTRUÇÕES LTDA. - ME;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;03/11/2005;;...;IMPERATRIZ;MARANHAO;-5,492153;-47,445014;Ativa;21/03/2026 20:27
07504723000177;R B RECICLAGEM LTDA;12;Indústria de Produtos de Matéria Plástica.;2;Fabricação de artefatos de material plástico;25/08/2006;20/09/2011;Pequeno;SAO LUIS;MARANHAO;-2,686069;-44,298253;Ativa;21/03/2026 20:27
07504723000177;R B RECICLAGEM LTDA;17;Serviços de Utilidade;2;tratamento e destinação de resíduos industriais líquidos e sólidos;25/08/2006;01/08/2021;Médio;SAO LUIS;MARANHAO;-2,686069;-44,298253;Ativa;21/03/2026 20:27
07504723000177;R B RECICLAGEM LTDA;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;25/08/2006;20/04/2012;Médio;SAO LUIS;MARANHAO;-2,686069;-44,298253;Ativa;21/03/2026 20:27
07504723000177;R B RECICLAGEM LTDA;17;Serviços de Utilidade;60;Tratamento e destinação de resíduos industriais líquidos e sólidos - Lei nº 12.305/2010: art. 3º, XIV;01/01/2018;;Médio;SAO LUIS;MARANHAO;-2,686069;-44,298253;Ativa;21/03/2026 20:27
07504723000177;R B RECICLAGEM LTDA;17;Serviços de Utilidade;63;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 33, III;08/08/2010;;Médio;SAO LUIS;MARANHAO;-2,686069;-44,298253;Ativa;21/03/2026 20:27
07506812000152;C E M CARDOSO;22;Obras civis -  não relacionadas no Anexo VIII da Lei nº 6.938/1981;8;Outras obras de infraestrutura - Lei nº 6.938/1981: art. 10;11/05/2011;;...;SAO LUIS;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07507296000180;CEREAIS SANTOS LTDA;16;Indústria de Produtos Alimentares e Bebidas;1;Beneficiamento, moagem, torrefação e fabricação de produtos alimentares;13/11/1984;;Médio;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07508245000173;L G de Jesus Comércio;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;6;restaurante;08/10/1984;11/04/2013;...;IMPERATRIZ;MARANHAO;;;Encerrado;21/03/2026 20:27
07510742000106;CERÂMICA BELA VISTA LTDA;1;Extração e Tratamento de Minerais;2;Lavra a céu aberto, inclusive de aluvião, com ou sem beneficiamento;01/09/2005;;Alto;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07510742000106;CERÂMICA BELA VISTA LTDA;2;Indústria de Produtos Minerais Não Metálicos;2;Fabricação e elaboração de produtos minerais não metálicos tais como produção de material cerâmico, cimento, gesso, amianto, vidro e similares;27/07/2005;;Médio;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07510742000106;CERÂMICA BELA VISTA LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;01/01/2010;29/06/2018;...;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07510742000106;CERÂMICA BELA VISTA LTDA;20;Uso de Recursos Naturais;32;comércio de materiais de construção que comercializa subprodutos florestais, até cem metros cúbicos ano;27/07/2005;23/03/2010;...;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07510742000106;CERÂMICA BELA VISTA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;48;Consumo industrial de madeira, de lenha e de carvão vegetal - Lei nº 12.651/2012: art. 34;29/06/2018;;...;IMPERATRIZ;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07512212000105;MIKE A. B. LIMA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;73;Comercialização de motosserra - Lei nº 12.651/2012: art. 69;28/06/2005;;...;MIRADOR;MARANHAO;-6,37;-44,365;Ativa;21/03/2026 20:27
07513092000152;PIRES A COM E PST DE SER ELET E REF LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;01/01/2010;16/02/2018;...;IMPERATRIZ;MARANHAO;-5,593889;-47,460833;Encerrado;21/03/2026 20:27
07514563000147;G R ALVES BATISTA - CONSTRUCOES;20;Uso de Recursos Naturais;63;Exploração econômica da madeira ou lenha e subprodutos florestais - Instrução Normativa IBAMA nº 21/2014: 7º, II;09/09/2019;;Médio;IGARAPE DO MEIO;MARANHAO;-3,639667;-45,186;Ativa;21/03/2026 20:27
07514563000147;G R ALVES BATISTA - CONSTRUCOES;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;67;Comércio atacadista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;07/11/2019;;...;IGARAPE DO MEIO;MARANHAO;-3,639667;-45,186;Ativa;21/03/2026 20:27
07514563000147;G R ALVES BATISTA - CONSTRUCOES;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;07/11/2019;;...;IGARAPE DO MEIO;MARANHAO;-3,639667;-45,186;Ativa;21/03/2026 20:27
07516487000109;MORAES & LINHARES LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2003;;Alto;ROSARIO;MARANHAO;-2,941392;-44,254689;Ativa;21/03/2026 20:27
07516914000744;ECO BRASIL BIOENERGIA LTDA;7;Indústria de Madeira;3;Fabricação de chapas, placas de madeira aglomerada, prensada e compensada;16/07/2025;;Médio;SAO LUIS;MARANHAO;-2,501574;-44,273036;Ativa;21/03/2026 20:27
07520207000136;MARIA A.LIMA;17;Serviços de Utilidade;15;prestação de serviços de controle de pragas domésticas com aplicação de produtos químicos;05/08/2008;29/06/2018;...;PACO DO LUMIAR;MARANHAO;;;Encerrado;21/03/2026 20:27
07520666000110;J C RIBEIRO DA SILVA - ME;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;29/06/2018;;Alto;SAO JOSE DE RIBAMAR;MARANHAO;-2,548978;-44,209358;Ativa;21/03/2026 20:27
07520666000110;J C RIBEIRO DA SILVA - ME;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;07/07/2015;29/06/2018;Alto;SAO JOSE DE RIBAMAR;MARANHAO;-2,548978;-44,209358;Ativa;21/03/2026 20:27
07521677000114;POSTO PINGUIM LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;29/06/2018;;Alto;SAO LUIS;MARANHAO;-2,561086;-44,238575;Ativa;21/03/2026 20:27
07521677000114;POSTO PINGUIM LTDA;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;31/10/2013;29/06/2018;Alto;SAO LUIS;MARANHAO;-2,561086;-44,238575;Ativa;21/03/2026 20:27
07521958000177;J PIRES CONSTRUÇÕES LTDA - ME;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;10/07/2013;29/06/2018;Médio;SANTA LUZIA DO PARUA;MARANHAO;-2,493167;-45,789083;Ativa;21/03/2026 20:27
07521958000177;J PIRES CONSTRUÇÕES LTDA - ME;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;SANTA LUZIA DO PARUA;MARANHAO;-2,493167;-45,789083;Ativa;21/03/2026 20:27
07522027000193;K.K AUTO POSTO LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;03/08/2005;;Alto;ITINGA DO MARANHAO;MARANHAO;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:27
07522191000958;RIP SERVIÇOS INDUSTRIAIS LTDA;4;Indústria Mecânica;1;Fabricação de máquinas, aparelhos, peças, utensílios e acessórios com e sem tratamento térmico ou de superfície;01/01/2010;02/09/2014;Médio;SAO LUIS;MARANHAO;-2,540806;-44,301389;Ativa;21/03/2026 20:27
07522191000958;RIP SERVIÇOS INDUSTRIAIS LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);21/05/2010;02/09/2014;Médio;SAO LUIS;MARANHAO;-2,540806;-44,301389;Ativa;21/03/2026 20:27
07522191000958;RIP SERVIÇOS INDUSTRIAIS LTDA;20;Uso de Recursos Naturais;9;Consumo de madeira, lenha ou carvão vegetal;19/12/2005;20/07/2015;...;SAO LUIS;MARANHAO;-2,540806;-44,301389;Ativa;21/03/2026 20:27
07522191000958;RIP SERVIÇOS INDUSTRIAIS LTDA;20;Uso de Recursos Naturais;42;exploração econômica da madeira, lenha e subprodutos florestais - instalação e manutenção de empreendimentos;24/02/2015;06/10/2016;Médio;SAO LUIS;MARANHAO;-2,540806;-44,301389;Ativa;21/03/2026 20:27
07522191000958;RIP SERVIÇOS INDUSTRIAIS LTDA;20;Uso de Recursos Naturais;55;consumo de madeira, lenha e carvão vegetal - construção de edifícios;20/07/2015;29/06/2018;...;SAO LUIS;MARANHAO;-2,540806;-44,301389;Ativa;21/03/2026 20:27
